Symbol: GECCL	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: TAK	Start Date: 20181224	End Date: 20190116	Number: 11	Valid number: 10
Symbol: IVFVC	Start Date: 20180503	End Date: 20181102	Number: 11	Valid number: 0
Symbol: TKKSR	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: SAB	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: GFNSL	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 1
Symbol: ELJ	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 3
Symbol: ELC	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 8
Symbol: JASNW	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: FDUSL	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 1
Symbol: HYACW	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: PLL	Start Date: 20181214	End Date: 20190116	Number: 11	Valid number: 0
Symbol: TWNKW	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: AMBCW	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 2
Symbol: SBBC	Start Date: 20190103	End Date: 20190116	Number: 11	Valid number: 0
Symbol: SRC	Start Date: 20181214	End Date: 20190116	Number: 12	Valid number: 11
Symbol: FSK	Start Date: 20181224	End Date: 20190116	Number: 12	Valid number: 11
Symbol: FLAT	Start Date: 20180504	End Date: 20190109	Number: 12	Valid number: 0
Symbol: CFFAU	Start Date: 20181214	End Date: 20190116	Number: 12	Valid number: 0
Symbol: CEI	Start Date: 20181226	End Date: 20190117	Number: 12	Valid number: 11
Symbol: SNFCA	Start Date: 20180814	End Date: 20190116	Number: 12	Valid number: 1
Symbol: ROL	Start Date: 20181212	End Date: 20190116	Number: 12	Valid number: 11
Symbol: JHAA	Start Date: 20181224	End Date: 20190116	Number: 12	Valid number: 1
Symbol: RBZ	Start Date: 20181224	End Date: 20190116	Number: 12	Valid number: 10
Symbol: DFFN	Start Date: 20181214	End Date: 20190116	Number: 13	Valid number: 12
Symbol: SAMAU	Start Date: 20181212	End Date: 20190116	Number: 13	Valid number: 1
Symbol: QFIN	Start Date: 20181214	End Date: 20190116	Number: 13	Valid number: 10
Symbol: BGRN	Start Date: 20181128	End Date: 20190116	Number: 13	Valid number: 0
Symbol: PBC	Start Date: 20181213	End Date: 20190116	Number: 13	Valid number: 4
Symbol: LEGH	Start Date: 20181214	End Date: 20190116	Number: 13	Valid number: 12
Symbol: APM	Start Date: 20181226	End Date: 20190116	Number: 14	Valid number: 1
Symbol: TME	Start Date: 20181213	End Date: 20190116	Number: 14	Valid number: 13
Symbol: SUZ	Start Date: 20181210	End Date: 20190116	Number: 15	Valid number: 10
Symbol: ISDS	Start Date: 20180920	End Date: 20190107	Number: 15	Valid number: 0
Symbol: TLSA	Start Date: 20181123	End Date: 20190111	Number: 15	Valid number: 0
Symbol: MDRR	Start Date: 20181128	End Date: 20190116	Number: 16	Valid number: 0
Symbol: NMCI	Start Date: 20181210	End Date: 20190116	Number: 16	Valid number: 4
Symbol: LEXEB	Start Date: 20180502	End Date: 20190103	Number: 16	Valid number: 0
Symbol: CNFRL	Start Date: 20181101	End Date: 20190114	Number: 16	Valid number: 0
Symbol: KELYB	Start Date: 20180627	End Date: 20181030	Number: 16	Valid number: 0
Symbol: WTER	Start Date: 20181206	End Date: 20190116	Number: 16	Valid number: 15
Symbol: THOR	Start Date: 20181207	End Date: 20190116	Number: 16	Valid number: 15
Symbol: EBIZ	Start Date: 20181130	End Date: 20190116	Number: 16	Valid number: 0
Symbol: ENOB	Start Date: 20181207	End Date: 20190116	Number: 17	Valid number: 11
Symbol: MLND	Start Date: 20181210	End Date: 20190116	Number: 17	Valid number: 5
Symbol: DMAC	Start Date: 20181207	End Date: 20190116	Number: 17	Valid number: 12
Symbol: CTAC	Start Date: 20181105	End Date: 20190115	Number: 17	Valid number: 0
Symbol: TBLT	Start Date: 20181203	End Date: 20190116	Number: 17	Valid number: 12
Symbol: MOGU	Start Date: 20181206	End Date: 20190116	Number: 17	Valid number: 16
Symbol: MRNA	Start Date: 20181207	End Date: 20190116	Number: 17	Valid number: 16
Symbol: OTLK	Start Date: 20181206	End Date: 20190116	Number: 18	Valid number: 7
Symbol: BGCP	Start Date: 20181203	End Date: 20190116	Number: 18	Valid number: 17
Symbol: CHIC	Start Date: 20181206	End Date: 20190116	Number: 18	Valid number: 1
Symbol: CASS	Start Date: 20181203	End Date: 20190116	Number: 18	Valid number: 17
Symbol: ISDX	Start Date: 20180919	End Date: 20190116	Number: 18	Valid number: 0
Symbol: LOAC	Start Date: 20181016	End Date: 20190115	Number: 18	Valid number: 0
Symbol: BBCP	Start Date: 20181207	End Date: 20190116	Number: 18	Valid number: 5
Symbol: AINV	Start Date: 20181203	End Date: 20190116	Number: 19	Valid number: 18
Symbol: CIVBP	Start Date: 20180521	End Date: 20181227	Number: 19	Valid number: 0
Symbol: CBAT	Start Date: 20181130	End Date: 20190116	Number: 19	Valid number: 12
Symbol: KPFS	Start Date: 20181009	End Date: 20190115	Number: 19	Valid number: 0
Symbol: WRTC	Start Date: 20181130	End Date: 20190116	Number: 19	Valid number: 14
Symbol: ITUB	Start Date: 20181128	End Date: 20190116	Number: 20	Valid number: 19
Symbol: IUS	Start Date: 20180913	End Date: 20190115	Number: 20	Valid number: 0
Symbol: BMRC	Start Date: 20181128	End Date: 20190116	Number: 21	Valid number: 20
Symbol: ALAC	Start Date: 20181126	End Date: 20190116	Number: 21	Valid number: 3
Symbol: AMCIU	Start Date: 20181126	End Date: 20190114	Number: 21	Valid number: 0
Symbol: CCH	Start Date: 20181127	End Date: 20190116	Number: 21	Valid number: 1
Symbol: UDBI	Start Date: 20180524	End Date: 20190114	Number: 21	Valid number: 0
Symbol: ESGRO	Start Date: 20181203	End Date: 20190116	Number: 21	Valid number: 11
Symbol: OKDCC	Start Date: 20180518	End Date: 20190108	Number: 21	Valid number: 0
Symbol: CBSH	Start Date: 20181130	End Date: 20190116	Number: 22	Valid number: 21
Symbol: FTACU	Start Date: 20181127	End Date: 20190116	Number: 22	Valid number: 3
Symbol: WHFBZ	Start Date: 20181130	End Date: 20190116	Number: 22	Valid number: 8
Symbol: MOGLC	Start Date: 20180530	End Date: 20181227	Number: 22	Valid number: 0
Symbol: SG	Start Date: 20181106	End Date: 20190114	Number: 22	Valid number: 2
Symbol: LTRPB	Start Date: 20180427	End Date: 20190115	Number: 22	Valid number: 0
Symbol: LARK	Start Date: 20180521	End Date: 20190116	Number: 22	Valid number: 3
Symbol: GRSH	Start Date: 20181108	End Date: 20190116	Number: 22	Valid number: 0
Symbol: RTW	Start Date: 20181123	End Date: 20190116	Number: 22	Valid number: 21
Symbol: TLC	Start Date: 20181123	End Date: 20190116	Number: 22	Valid number: 4
Symbol: SPI	Start Date: 20181123	End Date: 20190116	Number: 23	Valid number: 17
Symbol: AGE	Start Date: 20181130	End Date: 20190117	Number: 23	Valid number: 22
Symbol: FDNI	Start Date: 20181113	End Date: 20190116	Number: 23	Valid number: 0
Symbol: TC	Start Date: 20181123	End Date: 20190116	Number: 23	Valid number: 22
Symbol: WTRH	Start Date: 20181123	End Date: 20190116	Number: 23	Valid number: 22
Symbol: BCH	Start Date: 20181126	End Date: 20190116	Number: 24	Valid number: 23
Symbol: BSA	Start Date: 20181128	End Date: 20190116	Number: 24	Valid number: 14
Symbol: IDEX	Start Date: 20181114	End Date: 20190116	Number: 24	Valid number: 23
Symbol: VAPO	Start Date: 20181114	End Date: 20190116	Number: 24	Valid number: 23
Symbol: GPJA	Start Date: 20181128	End Date: 20190116	Number: 24	Valid number: 23
Symbol: BFC	Start Date: 20181108	End Date: 20190116	Number: 24	Valid number: 0
Symbol: WEI	Start Date: 20181115	End Date: 20190115	Number: 24	Valid number: 7
Symbol: ALACU	Start Date: 20181024	End Date: 20190116	Number: 24	Valid number: 2
Symbol: CTRA	Start Date: 20181113	End Date: 20190116	Number: 24	Valid number: 23
Symbol: NNA	Start Date: 20181114	End Date: 20190116	Number: 24	Valid number: 22
Symbol: ETRN	Start Date: 20181114	End Date: 20190116	Number: 24	Valid number: 23
Symbol: BWMCU	Start Date: 20181127	End Date: 20190116	Number: 25	Valid number: 2
Symbol: ISEM	Start Date: 20180914	End Date: 20190115	Number: 25	Valid number: 0
Symbol: USWS	Start Date: 20181113	End Date: 20190116	Number: 25	Valid number: 16
Symbol: ROAN	Start Date: 20181109	End Date: 20190116	Number: 25	Valid number: 23
Symbol: EDTX	Start Date: 20181018	End Date: 20190116	Number: 25	Valid number: 1
Symbol: TZAC	Start Date: 20181019	End Date: 20190116	Number: 25	Valid number: 1
Symbol: NEBU	Start Date: 20180510	End Date: 20190109	Number: 25	Valid number: 1
Symbol: EQT	Start Date: 20181113	End Date: 20190116	Number: 25	Valid number: 24
Symbol: BCSF	Start Date: 20181115	End Date: 20190116	Number: 25	Valid number: 24
Symbol: CREX	Start Date: 20181115	End Date: 20190116	Number: 26	Valid number: 12
Symbol: SENEB	Start Date: 20180517	End Date: 20190115	Number: 26	Valid number: 0
Symbol: TBLTU	Start Date: 20181113	End Date: 20190116	Number: 26	Valid number: 2
Symbol: PHIO	Start Date: 20181126	End Date: 20190116	Number: 26	Valid number: 25
Symbol: TTTN	Start Date: 20181107	End Date: 20190116	Number: 27	Valid number: 11
Symbol: AKER	Start Date: 20181108	End Date: 20190116	Number: 27	Valid number: 26
Symbol: IRDMB	Start Date: 20180531	End Date: 20181212	Number: 27	Valid number: 0
Symbol: ROSEU	Start Date: 20180508	End Date: 20190116	Number: 27	Valid number: 0
Symbol: ETON	Start Date: 20181113	End Date: 20190116	Number: 27	Valid number: 13
Symbol: ALTM	Start Date: 20181113	End Date: 20190116	Number: 27	Valid number: 25
Symbol: AVCO	Start Date: 20181102	End Date: 20190116	Number: 28	Valid number: 2
Symbol: TOTA	Start Date: 20180829	End Date: 20190115	Number: 28	Valid number: 3
Symbol: CNF	Start Date: 20181107	End Date: 20190116	Number: 28	Valid number: 12
Symbol: ACA	Start Date: 20181106	End Date: 20190116	Number: 29	Valid number: 28
Symbol: TJX	Start Date: 20181107	End Date: 20190116	Number: 29	Valid number: 28
Symbol: AXNX	Start Date: 20181101	End Date: 20190116	Number: 29	Valid number: 28
Symbol: BRPAU	Start Date: 20180504	End Date: 20190108	Number: 29	Valid number: 4
Symbol: CTRC	Start Date: 20181102	End Date: 20190116	Number: 29	Valid number: 27
Symbol: TRN	Start Date: 20181101	End Date: 20190116	Number: 29	Valid number: 28
Symbol: ANY	Start Date: 20181106	End Date: 20190116	Number: 29	Valid number: 28
Symbol: PT	Start Date: 20181025	End Date: 20190116	Number: 30	Valid number: 3
Symbol: ALYA	Start Date: 20181102	End Date: 20190116	Number: 30	Valid number: 18
Symbol: INPX	Start Date: 20181102	End Date: 20190116	Number: 30	Valid number: 29
Symbol: IUSS	Start Date: 20180919	End Date: 20190114	Number: 30	Valid number: 0
Symbol: WBND	Start Date: 20181008	End Date: 20190116	Number: 30	Valid number: 0
Symbol: CBO	Start Date: 20180523	End Date: 20190109	Number: 30	Valid number: 9
Symbol: LIN	Start Date: 20181101	End Date: 20190116	Number: 31	Valid number: 30
Symbol: CCEP	Start Date: 20181108	End Date: 20190116	Number: 31	Valid number: 30
Symbol: GLADD	Start Date: 20181113	End Date: 20190116	Number: 31	Valid number: 5
Symbol: APHA	Start Date: 20181102	End Date: 20190116	Number: 31	Valid number: 30
Symbol: PVAL	Start Date: 20180426	End Date: 20190116	Number: 31	Valid number: 0
Symbol: STNE	Start Date: 20181025	End Date: 20190116	Number: 31	Valid number: 30
Symbol: TWST	Start Date: 20181101	End Date: 20190116	Number: 31	Valid number: 30
Symbol: AMTBB	Start Date: 20181024	End Date: 20190116	Number: 32	Valid number: 0
Symbol: REZI	Start Date: 20181029	End Date: 20190116	Number: 32	Valid number: 31
Symbol: ORTX	Start Date: 20181101	End Date: 20190116	Number: 32	Valid number: 28
Symbol: SPAQ	Start Date: 20181003	End Date: 20190114	Number: 33	Valid number: 0
Symbol: GMDA	Start Date: 20181026	End Date: 20190116	Number: 33	Valid number: 18
Symbol: FTEO	Start Date: 20180524	End Date: 20190108	Number: 33	Valid number: 0
Symbol: SINT	Start Date: 20181106	End Date: 20190116	Number: 33	Valid number: 32
Symbol: CCZ	Start Date: 20180515	End Date: 20190116	Number: 33	Valid number: 0
Symbol: CCC	Start Date: 20181030	End Date: 20190116	Number: 33	Valid number: 9
Symbol: GRAF	Start Date: 20181029	End Date: 20190116	Number: 33	Valid number: 0
Symbol: JSYN	Start Date: 20180426	End Date: 20190115	Number: 33	Valid number: 0
Symbol: LSXMB	Start Date: 20180426	End Date: 20190116	Number: 34	Valid number: 0
Symbol: YETI	Start Date: 20181025	End Date: 20190116	Number: 34	Valid number: 33
Symbol: ACB	Start Date: 20181024	End Date: 20190116	Number: 35	Valid number: 34
Symbol: HCCHU	Start Date: 20180709	End Date: 20190115	Number: 35	Valid number: 2
Symbol: NXEOU	Start Date: 20180426	End Date: 20190110	Number: 35	Valid number: 0
Symbol: GSS	Start Date: 20181101	End Date: 20190117	Number: 35	Valid number: 34
Symbol: MSC	Start Date: 20181018	End Date: 20190116	Number: 36	Valid number: 15
Symbol: HON	Start Date: 20181009	End Date: 20190116	Number: 36	Valid number: 35
Symbol: GLAC	Start Date: 20180809	End Date: 20190116	Number: 36	Valid number: 0
Symbol: NRCG	Start Date: 20181018	End Date: 20190116	Number: 36	Valid number: 13
Symbol: RMI	Start Date: 20181029	End Date: 20190116	Number: 37	Valid number: 4
Symbol: AMTB	Start Date: 20181024	End Date: 20190116	Number: 37	Valid number: 7
Symbol: NIU	Start Date: 20181019	End Date: 20190116	Number: 37	Valid number: 36
Symbol: PHAS	Start Date: 20181018	End Date: 20190116	Number: 38	Valid number: 27
Symbol: VRRM	Start Date: 20181018	End Date: 20190116	Number: 38	Valid number: 37
Symbol: SWI	Start Date: 20181019	End Date: 20190116	Number: 38	Valid number: 37
Symbol: TKKS	Start Date: 20180913	End Date: 20190114	Number: 38	Valid number: 2
Symbol: ET	Start Date: 20181019	End Date: 20190116	Number: 38	Valid number: 37
Symbol: LOGC	Start Date: 20181019	End Date: 20190116	Number: 38	Valid number: 37
Symbol: FPXE	Start Date: 20181008	End Date: 20190115	Number: 39	Valid number: 0
Symbol: MRKR	Start Date: 20181018	End Date: 20190116	Number: 39	Valid number: 38
Symbol: USLV	Start Date: 20181016	End Date: 20190116	Number: 39	Valid number: 38
Symbol: DDMXU	Start Date: 20181012	End Date: 20190116	Number: 39	Valid number: 2
Symbol: MFAC	Start Date: 20180924	End Date: 20190115	Number: 39	Valid number: 0
Symbol: YVR	Start Date: 20181016	End Date: 20190116	Number: 39	Valid number: 11
Symbol: LTHM	Start Date: 20181012	End Date: 20190116	Number: 39	Valid number: 38
Symbol: SHOO	Start Date: 20181012	End Date: 20190116	Number: 40	Valid number: 39
Symbol: EQ	Start Date: 20181012	End Date: 20190116	Number: 40	Valid number: 33
Symbol: ARAV	Start Date: 20181016	End Date: 20190116	Number: 40	Valid number: 37
Symbol: OSMT	Start Date: 20181018	End Date: 20190116	Number: 40	Valid number: 36
Symbol: OFSSZ	Start Date: 20181026	End Date: 20190116	Number: 40	Valid number: 4
Symbol: PLAN	Start Date: 20181012	End Date: 20190116	Number: 40	Valid number: 39
Symbol: GLBS	Start Date: 20181016	End Date: 20190116	Number: 41	Valid number: 40
Symbol: LMFA	Start Date: 20181016	End Date: 20190116	Number: 41	Valid number: 40
Symbol: GJR	Start Date: 20180430	End Date: 20190114	Number: 41	Valid number: 0
Symbol: ALLO	Start Date: 20181012	End Date: 20190116	Number: 41	Valid number: 40
Symbol: HCCH	Start Date: 20180719	End Date: 20190115	Number: 41	Valid number: 0
Symbol: ATRO	Start Date: 20181012	End Date: 20190116	Number: 41	Valid number: 40
Symbol: EDTXU	Start Date: 20181008	End Date: 20190115	Number: 41	Valid number: 4
Symbol: SBFGP	Start Date: 20180515	End Date: 20190115	Number: 41	Valid number: 0
Symbol: ESTC	Start Date: 20181005	End Date: 20190116	Number: 42	Valid number: 41
Symbol: SIBN	Start Date: 20181017	End Date: 20190116	Number: 42	Valid number: 40
Symbol: AQNA	Start Date: 20181024	End Date: 20190116	Number: 42	Valid number: 33
Symbol: TPCO	Start Date: 20181010	End Date: 20190116	Number: 42	Valid number: 41
Symbol: SDG	Start Date: 20181024	End Date: 20190116	Number: 42	Valid number: 3
Symbol: UGLD	Start Date: 20181016	End Date: 20190116	Number: 42	Valid number: 41
Symbol: CYCCP	Start Date: 20180426	End Date: 20190116	Number: 42	Valid number: 0
Symbol: SITC	Start Date: 20181012	End Date: 20190116	Number: 42	Valid number: 41
Symbol: ARYAU	Start Date: 20181008	End Date: 20190115	Number: 43	Valid number: 9
Symbol: BRPAR	Start Date: 20180427	End Date: 20190116	Number: 43	Valid number: 0
Symbol: GH	Start Date: 20181005	End Date: 20190116	Number: 43	Valid number: 42
Symbol: CTK	Start Date: 20180928	End Date: 20190116	Number: 44	Valid number: 43
Symbol: DISCB	Start Date: 20180501	End Date: 20190111	Number: 44	Valid number: 0
Symbol: COOP	Start Date: 20181012	End Date: 20190116	Number: 44	Valid number: 43
Symbol: BNGO	Start Date: 20180921	End Date: 20190116	Number: 44	Valid number: 4
Symbol: ARCE	Start Date: 20180927	End Date: 20190116	Number: 45	Valid number: 43
Symbol: RAMP	Start Date: 20181003	End Date: 20190116	Number: 45	Valid number: 44
Symbol: RGLS	Start Date: 20181005	End Date: 20190116	Number: 45	Valid number: 44
Symbol: DFBHU	Start Date: 20180504	End Date: 20190115	Number: 45	Valid number: 0
Symbol: FTDR	Start Date: 20181003	End Date: 20190116	Number: 45	Valid number: 44
Symbol: SCACU	Start Date: 20180426	End Date: 20181210	Number: 45	Valid number: 0
Symbol: GTX	Start Date: 20181002	End Date: 20190116	Number: 46	Valid number: 45
Symbol: KOD	Start Date: 20181005	End Date: 20190116	Number: 46	Valid number: 44
Symbol: UPWK	Start Date: 20181003	End Date: 20190116	Number: 46	Valid number: 45
Symbol: SVMK	Start Date: 20180926	End Date: 20190116	Number: 46	Valid number: 45
Symbol: OCCI	Start Date: 20181005	End Date: 20190116	Number: 46	Valid number: 8
Symbol: CTACU	Start Date: 20181008	End Date: 20190116	Number: 46	Valid number: 7
Symbol: GLACU	Start Date: 20180726	End Date: 20190114	Number: 46	Valid number: 4
Symbol: ANIX	Start Date: 20181002	End Date: 20190116	Number: 46	Valid number: 44
Symbol: ARVN	Start Date: 20180928	End Date: 20190116	Number: 46	Valid number: 43
Symbol: RMED	Start Date: 20180928	End Date: 20190116	Number: 46	Valid number: 45
